dataset,noise_type,n_eligible
sentnob,char_transpose,11
sentnob,char_transpose,19
sentnob,char_transpose,9
sentnob,char_transpose,10
sentnob,char_transpose,30
sentnob,char_transpose,19
sentnob,char_transpose,47
sentnob,char_transpose,14
sentnob,char_transpose,58
sentnob,char_transpose,12
sentnob,char_transpose,41
sentnob,char_transpose,24
sentnob,char_transpose,42
sentnob,char_transpose,6
sentnob,char_transpose,62
sentnob,char_transpose,22
sentnob,char_transpose,17
sentnob,char_transpose,20
sentnob,char_transpose,19
sentnob,char_transpose,15
sentnob,char_transpose,36
sentnob,char_transpose,13
sentnob,char_transpose,19
sentnob,char_transpose,26
sentnob,char_transpose,14
sentnob,char_transpose,13
sentnob,char_transpose,12
sentnob,char_transpose,24
sentnob,char_transpose,40
sentnob,char_transpose,8
sentnob,char_transpose,8
sentnob,char_transpose,61
sentnob,char_transpose,23
sentnob,char_transpose,11
sentnob,char_transpose,21
sentnob,char_transpose,65
sentnob,char_transpose,16
sentnob,char_transpose,19
sentnob,char_transpose,13
sentnob,char_transpose,16
sentnob,char_transpose,23
sentnob,char_transpose,16
sentnob,char_transpose,12
sentnob,char_transpose,29
sentnob,char_transpose,7
sentnob,char_transpose,38
sentnob,char_transpose,13
sentnob,char_transpose,19
sentnob,char_transpose,14
sentnob,char_transpose,16
sentnob,char_transpose,32
sentnob,char_transpose,19
sentnob,char_transpose,30
sentnob,char_transpose,31
sentnob,char_transpose,22
sentnob,char_transpose,20
sentnob,char_transpose,13
sentnob,char_transpose,11
sentnob,char_transpose,22
sentnob,char_transpose,22
sentnob,char_transpose,21
sentnob,char_transpose,14
sentnob,char_transpose,28
sentnob,char_transpose,10
sentnob,char_transpose,35
sentnob,char_transpose,14
sentnob,char_transpose,41
sentnob,char_transpose,18
sentnob,char_transpose,19
sentnob,char_transpose,8
sentnob,char_transpose,5
sentnob,char_transpose,18
sentnob,char_transpose,8
sentnob,char_transpose,10
sentnob,char_transpose,46
sentnob,char_transpose,11
sentnob,char_transpose,41
sentnob,char_transpose,89
sentnob,char_transpose,9
sentnob,char_transpose,7
sentnob,homophone_confuse,66
sentnob,homophone_confuse,16
sentnob,homophone_confuse,19
sentnob,homophone_confuse,16
sentnob,homophone_confuse,9
sentnob,homophone_confuse,7
sentnob,homophone_confuse,19
sentnob,homophone_confuse,17
sentnob,homophone_confuse,13
sentnob,homophone_confuse,12
sentnob,homophone_confuse,11
sentnob,homophone_confuse,68
sentnob,homophone_confuse,7
sentnob,homophone_confuse,8
sentnob,homophone_confuse,14
sentnob,homophone_confuse,47
sentnob,homophone_confuse,16
sentnob,homophone_confuse,23
sentnob,homophone_confuse,40
sentnob,homophone_confuse,13
sentnob,homophone_confuse,56
sentnob,homophone_confuse,16
sentnob,homophone_confuse,23
sentnob,homophone_confuse,12
sentnob,homophone_confuse,9
sentnob,homophone_confuse,43
sentnob,homophone_confuse,9
sentnob,homophone_confuse,50
sentnob,homophone_confuse,35
sentnob,homophone_confuse,27
sentnob,homophone_confuse,14
sentnob,homophone_confuse,22
sentnob,homophone_confuse,14
sentnob,homophone_confuse,16
sentnob,homophone_confuse,16
sentnob,homophone_confuse,10
sentnob,homophone_confuse,11
sentnob,homophone_confuse,35
sentnob,homophone_confuse,20
sentnob,homophone_confuse,23
sentnob,homophone_confuse,26
sentnob,homophone_confuse,14
sentnob,homophone_confuse,13
sentnob,homophone_confuse,7
sentnob,homophone_confuse,4
sentnob,homophone_confuse,43
sentnob,homophone_confuse,7
sentnob,homophone_confuse,9
sentnob,homophone_confuse,28
sentnob,homophone_confuse,17
sentnob,homophone_confuse,51
sentnob,homophone_confuse,9
sentnob,homophone_confuse,18
sentnob,homophone_confuse,15
sentnob,homophone_confuse,10
sentnob,homophone_confuse,26
sentnob,homophone_confuse,22
sentnob,homophone_confuse,19
sentnob,homophone_confuse,15
sentnob,homophone_confuse,20
sentnob,homophone_confuse,37
sentnob,homophone_confuse,35
sentnob,homophone_confuse,4
sentnob,homophone_confuse,40
sentnob,homophone_confuse,26
sentnob,homophone_confuse,7
sentnob,homophone_confuse,9
sentnob,homophone_confuse,19
sentnob,homophone_confuse,12
sentnob,homophone_confuse,27
sentnob,homophone_confuse,6
sentnob,homophone_confuse,12
sentnob,homophone_confuse,8
sentnob,homophone_confuse,28
sentnob,homophone_confuse,10
sentnob,homophone_confuse,7
sentnob,homophone_confuse,16
sentnob,homophone_confuse,20
sentnob,homophone_confuse,5
sentnob,homophone_confuse,12
sentnob,homophone_confuse,12
sentnob,homophone_confuse,28
sentnob,homophone_confuse,13
sentnob,homophone_confuse,34
sentnob,homophone_confuse,57
sentnob,homophone_confuse,6
sentnob,homophone_confuse,15
sentnob,homophone_confuse,12
sentnob,homophone_confuse,15
sentnob,homophone_confuse,17
sentnob,homophone_confuse,37
sentnob,homophone_confuse,9
sentnob,homophone_confuse,36
sentnob,homophone_confuse,14
sentnob,homophone_confuse,15
sentnob,homophone_confuse,4
sentnob,homophone_confuse,71
sentnob,homophone_confuse,26
sentnob,homophone_confuse,9
sentnob,homophone_confuse,24
sentnob,homophone_confuse,34
sentnob,homophone_confuse,17
sentnob,homophone_confuse,20
sentnob,homophone_confuse,4
sentnob,homophone_confuse,16
sentnob,homophone_confuse,9
sentnob,homophone_confuse,41
sentnob,homophone_confuse,5
sentnob,homophone_confuse,42
sentnob,homophone_confuse,5
sentnob,homophone_confuse,10
sentnob,homophone_confuse,3
sentnob,homophone_confuse,10
sentnob,homophone_confuse,33
sentnob,homophone_confuse,12
sentnob,homophone_confuse,13
sentnob,homophone_confuse,24
sentnob,homophone_confuse,5
sentnob,homophone_confuse,18
sentnob,homophone_confuse,10
sentnob,homophone_confuse,14
sentnob,homophone_confuse,44
sentnob,homophone_confuse,30
sentnob,homophone_confuse,13
sentnob,homophone_confuse,24
sentnob,homophone_confuse,8
sentnob,homophone_confuse,11
sentnob,homophone_confuse,8
sentnob,homophone_confuse,9
sentnob,homophone_confuse,15
sentnob,homophone_confuse,33
sentnob,homophone_confuse,28
sentnob,homophone_confuse,31
sentnob,homophone_confuse,14
sentnob,homophone_confuse,4
sentnob,homophone_confuse,85
sentnob,homophone_confuse,13
sentnob,homophone_confuse,9
sentnob,homophone_confuse,10
sentnob,homophone_confuse,34
sentnob,homophone_confuse,11
sentnob,homophone_confuse,22
sentnob,homophone_confuse,14
sentnob,homophone_confuse,30
sentnob,homophone_confuse,17
sentnob,homophone_confuse,37
sentnob,homophone_confuse,7
sentnob,homophone_confuse,13
sentnob,homophone_confuse,11
sentnob,homophone_confuse,10
sentnob,homophone_confuse,45
sentnob,homophone_confuse,32
sentnob,homophone_confuse,14
sentnob,homophone_confuse,18
sentnob,homophone_confuse,29
sentnob,homophone_confuse,22
sentnob,homophone_confuse,12
sentnob,homophone_confuse,4
sentnob,homophone_confuse,23
sentnob,homophone_confuse,11
sentnob,homophone_confuse,15
sentnob,homophone_confuse,15
sentnob,homophone_confuse,43
sentnob,homophone_confuse,30
sentnob,homophone_confuse,11
sentnob,homophone_confuse,6
sentnob,homophone_confuse,27
sentnob,homophone_confuse,17
sentnob,homophone_confuse,15
sentnob,homophone_confuse,11
sentnob,homophone_confuse,22
sentnob,homophone_confuse,26
sentnob,homophone_confuse,13
sentnob,homophone_confuse,12
sentnob,homophone_confuse,30
sentnob,homophone_confuse,18
sentnob,homophone_confuse,32
sentnob,homophone_confuse,8
sentnob,homophone_confuse,34
sentnob,homophone_confuse,16
sentnob,homophone_confuse,12
sentnob,homophone_confuse,2
sentnob,homophone_confuse,6
sentnob,homophone_confuse,39
sentnob,homophone_confuse,24
sentnob,homophone_confuse,12
sentnob,homophone_confuse,17
sentnob,homophone_confuse,5
sentnob,homophone_confuse,18
sentnob,homophone_confuse,42
sentnob,homophone_confuse,4
sentnob,homophone_confuse,33
sentnob,homophone_confuse,29
sentnob,homophone_confuse,9
sentnob,homophone_confuse,13
sentnob,homophone_confuse,5
sentnob,homophone_confuse,15
sentnob,homophone_confuse,14
sentnob,homophone_confuse,12
sentnob,homophone_confuse,56
sentnob,homophone_confuse,24
sentnob,homophone_confuse,30
sentnob,homophone_confuse,16
sentnob,homophone_confuse,8
sentnob,homophone_confuse,53
sentnob,homophone_confuse,11
sentnob,homophone_confuse,8
sentnob,homophone_confuse,17
sentnob,homophone_confuse,25
sentnob,homophone_confuse,26
sentnob,homophone_confuse,28
sentnob,homophone_confuse,5
sentnob,homophone_confuse,10
sentnob,homophone_confuse,20
sentnob,homophone_confuse,17
sentnob,homophone_confuse,40
sentnob,homophone_confuse,14
sentnob,homophone_confuse,11
sentnob,homophone_confuse,28
sentnob,homophone_confuse,18
sentnob,homophone_confuse,9
sentnob,homophone_confuse,16
sentnob,homophone_confuse,7
sentnob,homophone_confuse,9
sentnob,homophone_confuse,15
sentnob,homophone_confuse,15
sentnob,homophone_confuse,31
sentnob,homophone_confuse,8
sentnob,homophone_confuse,45
sentnob,homophone_confuse,11
sentnob,homophone_confuse,35
sentnob,homophone_confuse,17
sentnob,homophone_confuse,27
sentnob,homophone_confuse,7
sentnob,homophone_confuse,41
sentnob,homophone_confuse,17
sentnob,homophone_confuse,17
sentnob,homophone_confuse,23
sentnob,homophone_confuse,16
sentnob,homophone_confuse,9
sentnob,homophone_confuse,31
sentnob,homophone_confuse,8
sentnob,homophone_confuse,11
sentnob,homophone_confuse,21
sentnob,homophone_confuse,15
sentnob,homophone_confuse,17
sentnob,homophone_confuse,9
sentnob,homophone_confuse,16
sentnob,homophone_confuse,36
sentnob,homophone_confuse,8
sentnob,homophone_confuse,5
sentnob,homophone_confuse,48
sentnob,homophone_confuse,16
sentnob,homophone_confuse,8
sentnob,homophone_confuse,19
sentnob,homophone_confuse,66
sentnob,homophone_confuse,17
sentnob,homophone_confuse,12
sentnob,homophone_confuse,10
sentnob,homophone_confuse,15
sentnob,homophone_confuse,18
sentnob,homophone_confuse,13
sentnob,homophone_confuse,10
sentnob,homophone_confuse,30
sentnob,homophone_confuse,6
sentnob,homophone_confuse,29
sentnob,homophone_confuse,4
sentnob,homophone_confuse,9
sentnob,homophone_confuse,6
sentnob,homophone_confuse,16
sentnob,homophone_confuse,23
sentnob,homophone_confuse,9
sentnob,homophone_confuse,26
sentnob,homophone_confuse,16
sentnob,homophone_confuse,20
sentnob,homophone_confuse,14
sentnob,homophone_confuse,14
sentnob,homophone_confuse,8
sentnob,homophone_confuse,20
sentnob,homophone_confuse,16
sentnob,homophone_confuse,14
sentnob,homophone_confuse,15
sentnob,homophone_confuse,26
sentnob,homophone_confuse,7
sentnob,homophone_confuse,37
sentnob,homophone_confuse,15
sentnob,homophone_confuse,40
sentnob,homophone_confuse,14
sentnob,homophone_confuse,13
sentnob,homophone_confuse,10
sentnob,homophone_confuse,4
sentnob,homophone_confuse,14
sentnob,homophone_confuse,9
sentnob,homophone_confuse,6
sentnob,homophone_confuse,41
sentnob,homophone_confuse,12
sentnob,homophone_confuse,28
sentnob,homophone_confuse,78
sentnob,homophone_confuse,3
sentnob,homophone_confuse,2
sentnob,matra_perturb,76
sentnob,matra_perturb,16
sentnob,matra_perturb,17
sentnob,matra_perturb,18
sentnob,matra_perturb,8
sentnob,matra_perturb,9
sentnob,matra_perturb,21
sentnob,matra_perturb,22
sentnob,matra_perturb,13
sentnob,matra_perturb,13
sentnob,matra_perturb,18
sentnob,matra_perturb,67
sentnob,matra_perturb,10
sentnob,matra_perturb,15
sentnob,matra_perturb,14
sentnob,matra_perturb,48
sentnob,matra_perturb,18
sentnob,matra_perturb,33
sentnob,matra_perturb,45
sentnob,matra_perturb,12
sentnob,matra_perturb,72
sentnob,matra_perturb,26
sentnob,matra_perturb,25
sentnob,matra_perturb,10
sentnob,matra_perturb,20
sentnob,matra_perturb,49
sentnob,matra_perturb,10
sentnob,matra_perturb,37
sentnob,matra_perturb,39
sentnob,matra_perturb,29
sentnob,matra_perturb,17
sentnob,matra_perturb,20
sentnob,matra_perturb,18
sentnob,matra_perturb,17
sentnob,matra_perturb,20
sentnob,matra_perturb,13
sentnob,matra_perturb,7
sentnob,matra_perturb,31
sentnob,matra_perturb,18
sentnob,matra_perturb,22
sentnob,matra_perturb,29
sentnob,matra_perturb,20
sentnob,matra_perturb,29
sentnob,matra_perturb,9
sentnob,matra_perturb,8
sentnob,matra_perturb,45
sentnob,matra_perturb,16
sentnob,matra_perturb,10
sentnob,matra_perturb,33
sentnob,matra_perturb,19
sentnob,matra_perturb,64
sentnob,matra_perturb,8
sentnob,matra_perturb,21
sentnob,matra_perturb,22
sentnob,matra_perturb,19
sentnob,matra_perturb,38
sentnob,matra_perturb,22
sentnob,matra_perturb,13
sentnob,matra_perturb,19
sentnob,matra_perturb,13
sentnob,matra_perturb,44
sentnob,matra_perturb,39
sentnob,matra_perturb,8
sentnob,matra_perturb,43
sentnob,matra_perturb,42
sentnob,matra_perturb,11
sentnob,matra_perturb,12
sentnob,matra_perturb,22
sentnob,matra_perturb,12
sentnob,matra_perturb,27
sentnob,matra_perturb,11
sentnob,matra_perturb,20
sentnob,matra_perturb,6
sentnob,matra_perturb,39
sentnob,matra_perturb,10
sentnob,matra_perturb,10
sentnob,matra_perturb,23
sentnob,matra_perturb,18
sentnob,matra_perturb,14
sentnob,matra_perturb,11
sentnob,matra_perturb,7
sentnob,matra_perturb,27
sentnob,matra_perturb,12
sentnob,matra_perturb,29
sentnob,matra_perturb,47
sentnob,matra_perturb,9
sentnob,matra_perturb,15
sentnob,matra_perturb,13
sentnob,matra_perturb,25
sentnob,matra_perturb,24
sentnob,matra_perturb,38
sentnob,matra_perturb,10
sentnob,matra_perturb,50
sentnob,matra_perturb,11
sentnob,matra_perturb,15
sentnob,matra_perturb,11
sentnob,matra_perturb,91
sentnob,matra_perturb,31
sentnob,matra_perturb,13
sentnob,matra_perturb,23
sentnob,matra_perturb,47
sentnob,matra_perturb,19
sentnob,matra_perturb,23
sentnob,matra_perturb,12
sentnob,matra_perturb,21
sentnob,matra_perturb,17
sentnob,matra_perturb,35
sentnob,matra_perturb,12
sentnob,matra_perturb,46
sentnob,matra_perturb,14
sentnob,matra_perturb,9
sentnob,matra_perturb,7
sentnob,matra_perturb,9
sentnob,matra_perturb,30
sentnob,matra_perturb,14
sentnob,matra_perturb,11
sentnob,matra_perturb,30
sentnob,matra_perturb,11
sentnob,matra_perturb,21
sentnob,matra_perturb,9
sentnob,matra_perturb,24
sentnob,matra_perturb,63
sentnob,matra_perturb,50
sentnob,matra_perturb,18
sentnob,matra_perturb,28
sentnob,matra_perturb,10
sentnob,matra_perturb,16
sentnob,matra_perturb,8
sentnob,matra_perturb,10
sentnob,matra_perturb,14
sentnob,matra_perturb,42
sentnob,matra_perturb,37
sentnob,matra_perturb,33
sentnob,matra_perturb,13
sentnob,matra_perturb,7
sentnob,matra_perturb,81
sentnob,matra_perturb,17
sentnob,matra_perturb,9
sentnob,matra_perturb,10
sentnob,matra_perturb,43
sentnob,matra_perturb,15
sentnob,matra_perturb,25
sentnob,matra_perturb,27
sentnob,matra_perturb,29
sentnob,matra_perturb,24
sentnob,matra_perturb,31
sentnob,matra_perturb,8
sentnob,matra_perturb,17
sentnob,matra_perturb,18
sentnob,matra_perturb,11
sentnob,matra_perturb,49
sentnob,matra_perturb,36
sentnob,matra_perturb,16
sentnob,matra_perturb,19
sentnob,matra_perturb,38
sentnob,matra_perturb,25
sentnob,matra_perturb,15
sentnob,matra_perturb,10
sentnob,matra_perturb,26
sentnob,matra_perturb,21
sentnob,matra_perturb,27
sentnob,matra_perturb,19
sentnob,matra_perturb,50
sentnob,matra_perturb,36
sentnob,matra_perturb,11
sentnob,matra_perturb,8
sentnob,matra_perturb,48
sentnob,matra_perturb,27
sentnob,matra_perturb,14
sentnob,matra_perturb,18
sentnob,matra_perturb,22
sentnob,matra_perturb,32
sentnob,matra_perturb,17
sentnob,matra_perturb,22
sentnob,matra_perturb,23
sentnob,matra_perturb,20
sentnob,matra_perturb,34
sentnob,matra_perturb,10
sentnob,matra_perturb,50
sentnob,matra_perturb,24
sentnob,matra_perturb,16
sentnob,matra_perturb,6
sentnob,matra_perturb,12
sentnob,matra_perturb,52
sentnob,matra_perturb,23
sentnob,matra_perturb,23
sentnob,matra_perturb,20
sentnob,matra_perturb,9
sentnob,matra_perturb,17
sentnob,matra_perturb,50
sentnob,matra_perturb,9
sentnob,matra_perturb,35
sentnob,matra_perturb,28
sentnob,matra_perturb,9
sentnob,matra_perturb,18
sentnob,matra_perturb,13
sentnob,matra_perturb,19
sentnob,matra_perturb,21
sentnob,matra_perturb,11
sentnob,matra_perturb,67
sentnob,matra_perturb,28
sentnob,matra_perturb,29
sentnob,matra_perturb,13
sentnob,matra_perturb,10
sentnob,matra_perturb,49
sentnob,matra_perturb,13
sentnob,matra_perturb,10
sentnob,matra_perturb,22
sentnob,matra_perturb,23
sentnob,matra_perturb,22
sentnob,matra_perturb,26
sentnob,matra_perturb,9
sentnob,matra_perturb,11
sentnob,matra_perturb,15
sentnob,matra_perturb,25
sentnob,matra_perturb,43
sentnob,matra_perturb,15
sentnob,matra_perturb,12
sentnob,matra_perturb,32
sentnob,matra_perturb,15
sentnob,matra_perturb,12
sentnob,matra_perturb,19
sentnob,matra_perturb,10
sentnob,matra_perturb,10
sentnob,matra_perturb,31
sentnob,matra_perturb,27
sentnob,matra_perturb,41
sentnob,matra_perturb,12
sentnob,matra_perturb,51
sentnob,matra_perturb,10
sentnob,matra_perturb,37
sentnob,matra_perturb,19
sentnob,matra_perturb,33
sentnob,matra_perturb,6
sentnob,matra_perturb,48
sentnob,matra_perturb,24
sentnob,matra_perturb,16
sentnob,matra_perturb,25
sentnob,matra_perturb,15
sentnob,matra_perturb,16
sentnob,matra_perturb,30
sentnob,matra_perturb,9
sentnob,matra_perturb,15
sentnob,matra_perturb,25
sentnob,matra_perturb,9
sentnob,matra_perturb,12
sentnob,matra_perturb,14
sentnob,matra_perturb,22
sentnob,matra_perturb,47
sentnob,matra_perturb,9
sentnob,matra_perturb,6
sentnob,matra_perturb,50
sentnob,matra_perturb,20
sentnob,matra_perturb,11
sentnob,matra_perturb,14
sentnob,matra_perturb,68
sentnob,matra_perturb,18
sentnob,matra_perturb,20
sentnob,matra_perturb,18
sentnob,matra_perturb,18
sentnob,matra_perturb,27
sentnob,matra_perturb,18
sentnob,matra_perturb,10
sentnob,matra_perturb,32
sentnob,matra_perturb,6
sentnob,matra_perturb,36
sentnob,matra_perturb,8
sentnob,matra_perturb,17
sentnob,matra_perturb,13
sentnob,matra_perturb,14
